battery_id,cycle,chI,chV,chT,disI,disV,disT,BCt,SOH,RUL
B5,27,1.4904573253582534,4.2043468173259155,25.915638014465824,1.9232208116467113,3.458056275234779,32.31139220744456,1.8712057465115557,93.56028732557779,193
B5,28,1.5325603640769254,4.22124599215677,26.815738204696036,1.9314649055337947,3.9902882092690284,32.08657179387803,1.860995593267933,93.04977966339665,192
B5,29,1.3471728635190034,4.2091936974641815,28.119929585953027,1.9427323566023311,3.494793505216451,30.039762070451058,1.8565264760349802,92.82632380174901,191
B5,30,1.4118260766821322,4.243953099178544,28.168071725634423,1.957580263678024,3.134916589234817,29.577412866486984,1.8577588742918512,92.88794371459255,190
B5,31,1.3125375394411187,4.21232266283016,26.256010962627883,2.128560385271941,3.37455331883207,34.52350452720562,1.8399530815449034,91.99765407724517,189
B5,32,1.4880589679828187,4.137660368564777,27.73792651040579,2.136396297920295,3.801286120102506,31.20722256761213,1.844025621373125,92.20128106865624,188
B5,33,1.3803576161257713,4.257790003934817,25.88568684075399,2.1166572402323816,3.2267170104459497,35.55802464689036,1.8338549499025438,91.6927474951272,187
B5,34,1.4185888586274602,4.172486588083379,26.515707248396655,2.032264134081977,3.5212261176824744,32.73593910321934,1.8276520153865292,91.38260076932646,186
B5,35,1.3800612625898139,4.172183248705271,24.795294936604215,1.8758965650875905,3.270142806347618,30.402693816898477,1.8243416628581433,91.21708314290716,185
B5,36,1.6964537984939927,4.251395615625493,24.336094769892078,1.9484446060319038,3.3746335202545437,37.010723340816014,1.8250231760379778,91.2511588018989,184
B5,37,1.3937065835575537,4.209530798296948,26.112270112239127,1.9851772836459036,3.8882148636221965,34.08294304158816,1.8110581701692605,90.55290850846302,183
B5,38,1.4610834416099747,4.301688018452668,25.29198383437473,1.8693139656446593,3.5943382657145473,32.4129711849531,1.8104985564797615,90.52492782398808,182
B5,39,1.4434756848672787,4.101977284205215,26.620524764206863,2.017820855681111,3.636873649101105,33.2959522979128,1.8097314516266576,90.48657258133288,181
B5,40,1.4878675232235097,4.226813008125154,26.965558248203095,1.989062434422547,3.7397480614266736,31.095335387611293,1.798558349005696,89.9279174502848,180
B5,41,1.2405606151120516,4.213346672397399,26.110370551298875,2.1364610066999856,3.733458679256368,33.93443696600824,1.7920944651211794,89.60472325605897,179
B5,42,1.3173024758884244,4.120816644206331,28.724750331685026,1.908195346977284,3.6515689478613154,33.71619047345509,1.786120080632509,89.30600403162545,178
B5,43,1.5206318163920545,4.178021303718533,26.891644797660764,2.020205296095299,3.6575577631993093,33.44399042841938,1.7749905242263415,88.74952621131708,177
B5,44,1.2981574920492216,4.175273465050246,28.112496015121287,2.199686564371213,3.8841366824665204,36.14216895328937,1.7743753925214114,88.71876962607057,176
B5,45,1.5325991584819676,4.215713303480463,27.21861455202033,2.0687286909239804,3.5364254592192355,34.55734611667944,1.7652167595004378,88.26083797502189,175
B5,46,1.2828828616770418,4.2411632043770195,26.27570497338492,2.0692087797276857,3.9426003387917445,31.922036035565284,1.764737524685241,88.23687623426206,174
B5,47,1.3993743777402303,4.147247449042974,27.80707458309689,1.9557100573915107,4.003197144420791,33.78743372487212,1.7643911298664485,88.21955649332243,173
B5,48,1.2769057145919105,4.252155028629204,28.762415788405733,1.9509846468632386,4.020005533090158,32.21303570708796,1.769523036509107,88.47615182545535,172
B5,49,1.3834020760002317,4.27219163929827,24.89340435319896,2.028138060897468,3.778937259607139,31.316880612027308,1.7599957137434141,87.9997856871707,171
B5,50,1.379758095939907,4.182830330271358,25.440809477401043,1.9746275803003777,3.7662835291727026,32.507027900457835,1.7480940593532488,87.40470296766244,170
B5,51,1.4559354958957675,4.210492272919327,26.174234234432344,1.8943614064894616,4.0084718191898165,34.143762514277206,1.73982431439465,86.9912157197325,169
B5,52,1.3800372305245983,4.23895686662389,28.624619662717436,1.98415952768635,2.8714198980929764,33.809614146438264,1.7371851833232514,86.85925916616257,168
B5,53,1.451060102877006,4.234660287319042,26.579110376706765,2.072557370538738,3.7650985539916357,33.135781404354844,1.7299871468656063,86.49935734328031,167
B5,54,1.436953927064426,4.210434352534735,26.65898357224842,1.9470751731038227,4.009429913074787,29.538273291152358,1.7323238580694529,86.61619290347264,166
B5,55,1.3518457147457683,4.226116617805704,26.461198303662865,1.992762463241299,3.230787417835642,31.29514890421828,1.7209341618662128,86.04670809331064,165
B5,56,1.4933973165332146,4.201671013184992,24.4307188429483,1.9876276431177577,3.737456980946886,34.02141544755963,1.713891905858941,85.69459529294706,164
B5,57,1.463648407305306,4.1619175051921795,27.30173244074096,1.9119330527475615,3.8262341870133274,34.939415447390815,1.7138991845817861,85.6949592290893,163
B5,58,1.1738565674532098,4.28217188850392,26.619909353670504,1.945455645038141,3.3086017552932816,29.5923160840555,1.7038543639382033,85.19271819691016,162
B5,59,1.37591790056822,4.2529376168158395,28.72542679420648,1.9572368653949754,3.414331776706701,33.72974083593252,1.7009816094230619,85.04908047115309,161
B5,60,1.4411042792783204,4.103703312412964,25.523565381218727,2.149084966740474,3.3121185944249727,33.11976407373585,1.7095079930019599,85.475399650098,160
B5,61,1.4785204476958962,4.137041265071051,26.302409205313094,2.103726658072633,3.2746974240203564,31.950306509707783,1.691824434592704,84.59122172963521,159
B5,62,1.4646061412638938,4.163167125732801,26.81553730400369,2.411225660445862,3.7908525063673046,36.334689706776444,1.696293715042448,84.8146857521224,158
B5,63,1.5935197693814274,4.244255769117936,27.741637529450458,2.1097028087650798,3.337916963912546,31.756314247082436,1.6829179887676688,84.14589943838344,157
B5,64,1.4647216465945996,4.196757534303036,25.875028692567955,1.9789514790057934,3.2464604524064775,31.88843502807463,1.6720803887244702,83.60401943622351,156
B5,65,1.3656212350007046,4.225429685225028,28.03979402948261,2.182544484215695,3.4324643195318782,32.96149160073037,1.6738074060244772,83.69037030122387,155
B5,66,1.4604672505669234,4.2484355991518585,25.008823193666533,2.0033079571352617,3.692843048778442,35.33668571240912,1.671659330883717,83.58296654418585,154
B5,67,1.2361660851652663,4.236180264831514,24.439907964810818,1.9599666550292727,3.300284032665854,30.285522612926435,1.666378096159242,83.3189048079621,153
B5,68,1.194636104657854,4.237718348748827,29.242262757816015,2.0343127237312366,3.8086010099629632,34.76319381650231,1.6643182665578933,83.21591332789467,152
B5,69,1.279739441404448,4.219000198288658,27.654545363436274,2.041537425299864,3.4491531778389177,32.230173739867105,1.6559072982464023,82.79536491232011,151
B5,70,1.4569990520618137,4.2579633773346055,27.096151084986268,1.9803337150161837,3.534192733920275,35.11237916164996,1.6441951700494508,82.20975850247254,150
B5,71,1.4277456875896388,4.145481336926428,28.4896220919349,1.966993084490405,3.708155301057549,37.05507935535315,1.6381897366709262,81.90948683354631,149
B5,72,1.3823074170974285,4.21610148539927,25.92396313966147,2.1102229491372557,3.861252915354256,35.42170750885531,1.6416763215832957,82.08381607916479,148
B5,73,1.4665044418664348,4.207183384880494,25.8044913491964,2.02175524075513,3.708485489862295,33.397781339025116,1.637427452798397,81.87137263991985,147
B5,74,1.3430326393378405,4.134895473249735,25.925190244108272,2.0924207916231974,3.819288545445287,33.10218303888417,1.6336620945529312,81.68310472764657,146
B5,75,1.5215035735091733,4.143978905886428,26.55867730089851,1.757137308965294,3.513587913299879,30.982165912047368,1.6285920688676307,81.42960344338154,145
B5,76,1.3797039798164619,4.20742480132159,26.81005177901696,2.172410831718956,3.3610564282673554,32.35129163958551,1.6190703940748394,80.95351970374197,144
B5,77,1.3408873827636214,4.2298883206838305,24.380107338174014,2.072055623746937,3.311495684838135,33.414561346789746,1.618851425049173,80.94257125245865,143
B5,78,1.4650788907093142,4.261812967752604,26.021358493114327,1.9899265658221403,3.4305148546553177,32.94930127842527,1.620955730711498,81.0477865355749,142
B5,79,1.3807739235076144,4.193526943538754,28.099781137918466,2.0706593729253213,3.3751761581587734,34.46521240409632,1.6064911943067326,80.32455971533663,141
B5,80,1.4047738725096484,4.1418779706976245,26.56587322194445,1.923004311843331,3.474176822205242,30.946405133560386,1.5997733729495642,79.9886686474782,140
B5,81,1.2995039499734116,4.248125946992315,26.02881900895888,1.9050889202554184,3.54394936631535,29.84893756186962,1.5984154209669446,79.92077104834723,139
B5,82,1.438420351741797,4.213752523605095,27.395492435154928,2.0167790711756997,3.0444493199606604,34.232735491546585,1.5947425111620623,79.73712555810312,138
B5,83,1.40611961637067,4.192287454084599,25.366270850623852,2.132493585427561,3.1166789320537065,34.77628102367685,1.5903042497145692,79.51521248572845,137
B5,84,1.3625618903114032,4.216551148078122,25.95367230599911,2.035841609189095,3.59776446774411,32.30125979417984,1.5780228710530555,78.90114355265277,136
B5,85,1.255467227425238,4.103013841162243,26.50899641737772,1.89823211009194,3.4998291063344342,32.98950953015332,1.5739984913377778,78.6999245668889,135
B5,86,1.2943531689559276,4.196282250510869,29.668151687624132,1.8067107372390252,3.500287374782507,33.752230887860485,1.571679578390346,78.5839789195173,134
B5,87,1.6050717867769086,4.279116718582411,28.301659367144346,1.9840641429569785,3.1297967585274913,31.920489194900302,1.5689657060311555,78.44828530155777,133
B5,88,1.65455030815585,4.2745503520585295,27.678481757485024,1.9540168542633498,3.6544863906897898,36.23298644516218,1.5620420096379293,78.10210048189646,132
B5,89,1.302804228869891,4.293642843428181,24.028171074912038,2.060232591744898,3.5274631863545793,34.386156229277574,1.559397172374145,77.96985861870725,131
B5,90,1.2554611712243309,4.221716481060717,27.63015021061709,1.9848560035601501,3.643743706192379,32.45300401933808,1.5498633139885336,77.49316569942668,130
B5,91,1.4630454364207885,4.2004994032567256,26.225643675090048,2.1737253223983037,2.7496903966424875,34.53381352315833,1.544385812604455,77.21929063022274,129
B5,92,1.3153959641271245,4.110552190949774,25.350753206625704,2.016045024817793,3.688326081595409,31.462260160161353,1.5402955691220284,77.01477845610142,128
B5,93,1.3290785866520147,4.235428218856141,29.93815011322982,1.8815776638082913,3.5779125264063896,33.33367960041808,1.5370306562508038,76.85153281254019,127
B5,94,1.514202203232866,4.1724623798837195,27.944954653667377,2.1066115847155014,3.7160749678891714,32.84199412349597,1.5235277792874087,76.17638896437043,126
B5,95,1.1848421138279261,4.149871406430359,28.766163695051034,2.063772339213279,3.1224416237257455,33.943731478290395,1.52282406787441,76.1412033937205,125
B5,96,1.4700482365750593,4.18049769572629,24.073775374031577,2.0102774892709108,3.4956425252202274,34.57763244588922,1.521711559098804,76.08557795494019,124
B5,97,1.284276972975849,4.193566093421354,30.91307693872225,2.01200969568791,3.6996221373966414,32.474805261293646,1.5141353251726375,75.70676625863187,123
B5,98,1.2740001114564454,4.210852089263301,26.67832544112964,2.0712948390211254,3.2441960837759805,32.613667912037236,1.5091173539254787,75.45586769627394,122
B5,99,1.4082941500262116,4.19536497190129,27.505675614697147,2.0041883072942066,3.5060593156275353,34.385781317234155,1.5076881509064308,75.38440754532154,121
B5,100,1.2334988375737888,4.192898698415152,27.593518122343564,2.013247757955213,3.027338670044437,32.836775230095746,1.5001683079604744,75.00841539802371,120
B5,101,1.299194118068914,4.22958475997323,26.36359517730961,1.9773367739831493,3.212881697401019,33.74080622643875,1.5033396334825486,75.16698167412743,119
B5,102,1.5106559620434652,4.195308499179781,26.524317843612117,2.01244785684887,3.5049629253070758,32.35633936652231,1.4949819341254744,74.74909670627372,118
B5,103,1.432514312875391,4.2570647544919655,26.04091213414316,1.9248611104279565,4.067777263088043,35.37342512646149,1.4877968536673951,74.38984268336975,117
B5,104,1.406594197719054,4.177971843255368,27.74093563702745,1.9820660088381108,3.8185472770793534,32.727782369022,1.4712834148089948,73.56417074044974,116
B5,105,1.416466823189802,4.249397656075538,28.360292627616907,1.974494427825117,3.4128050798282414,32.740884248702315,1.474052971743023,73.70264858715116,115
B5,106,1.3354663089496417,4.190808656846417,27.64409643314644,2.078996754647541,3.762507003266217,33.08225951813112,1.4726884166089387,73.63442083044693,114
B5,107,1.5505429509137287,4.206795696835235,25.371160234624533,2.1529269555310773,3.550602030648283,34.830137822004026,1.4579964072127864,72.89982036063932,113
B5,108,1.314250497054061,4.106477629387471,26.84637752655619,1.9868844060930657,3.7344631060272286,32.58510780628737,1.4621553030996541,73.1077651549827,112
B5,109,1.4422742925225918,4.196774312267888,26.399674883445183,1.8102583639666243,3.91271710079439,34.030947908818305,1.4506154941958582,72.53077470979291,111
B5,110,1.1961935832736115,4.186156649108479,26.090912244822345,1.8394033089586657,3.4966106499451306,33.340046225527395,1.4462356747677252,72.31178373838625,110
B5,111,1.6031397215148364,4.264794314699377,27.773165252656142,2.1895122291331006,3.5567364434816247,35.899616058171425,1.4497039388691506,72.48519694345752,109
B5,112,1.4736257947759277,4.166825472259582,27.74778080745077,1.8263990243359236,3.551529286231127,32.64666568866299,1.4299294287875823,71.49647143937912,108
B5,113,1.2142889050335852,4.147332835208493,27.784999799649388,2.0136861058525612,2.8395649010158515,35.33197982914092,1.4411462581495207,72.05731290747603,107
B5,114,1.2022955422505452,4.221432613326527,24.459696242065206,2.074759012566987,3.3213205954660787,35.02998401397983,1.4312065207106124,71.56032603553062,106
B5,115,1.41948071718871,4.247927627512865,27.661603993492115,2.0428131635956506,3.6578799778114823,30.535574338252424,1.4209074237894879,71.0453711894744,105
B5,116,1.3739190306612699,4.26536211931688,25.4333786205988,2.006852577372168,3.4189129344720097,30.739105985239906,1.4218562146919662,71.09281073459832,104
B5,117,1.3501993716029042,4.199690673631196,28.010833625651234,2.010187331639027,3.252209659155883,32.66063955301522,1.419790982958564,70.9895491479282,103
B5,118,1.33663237674074,4.235906876857774,27.954662527952152,2.1475174160605723,3.1144584778767515,32.43603051164643,1.4091091550903836,70.45545775451917,102
B5,119,1.25773367353848,4.193368054305414,26.87459257648736,1.9897801086657514,3.4876245811626365,33.532713179380224,1.4011824170411182,70.05912085205591,101
B5,120,1.374843179877588,4.200242347635075,28.015182536650133,1.9175444851581323,3.506506523912873,33.755226407625216,1.404154345809635,70.20771729048175,100
B5,121,1.4736792960099236,4.1608029135178635,28.421448470906558,1.943442589207969,3.455674537823012,31.930095122181523,1.390227433913874,69.5113716956937,99
B5,122,1.434753275986293,4.349176973787699,27.42323481794344,2.008340866705884,3.6107422780465708,33.99749444559323,1.389866334080364,69.4933167040182,98
B5,123,1.5403481149176002,4.222285819401247,25.577362884365222,2.094830061928118,3.2610797051117126,33.69252475134295,1.3791159628040885,68.95579814020442,97
B5,124,1.1702785845505033,4.155853918123607,25.760630680833764,1.9631607556074533,3.513396693774324,31.807570560314957,1.37816985910965,68.9084929554825,96
B5,125,1.4706719173746576,4.217991333010693,27.250440691675557,2.0098504141179054,2.883967316851714,31.679855432348344,1.3765651018596998,68.82825509298499,95
B5,126,1.4833132150231858,4.1749701581268575,30.06633039330142,2.07182706949708,3.6344657843379276,34.64476551316255,1.3683996037066435,68.41998018533218,94
B5,127,1.2811341945955153,4.177359012328492,30.606024185335503,2.126241605210565,3.5020899651082913,34.12608271400008,1.3605749678751686,68.02874839375843,93
B5,128,1.3874104661220674,4.220685875758949,26.808447245952784,1.9488266867117874,3.5252986472837007,37.19213499286948,1.3599104252836438,67.99552126418219,92
B5,129,1.4271141646434207,4.174436081724469,24.804840620331603,2.1462135236511117,3.7488991119798483,34.124911910428615,1.3509332962763931,67.54666481381966,91
B5,130,1.2889552992900086,4.25496193036358,27.096369664367224,2.1170911974107107,4.041334556950222,33.938228620516504,1.3556794701646135,67.78397350823067,90
B5,131,1.4198465733919408,4.269938168892408,25.317892353862362,2.120796132958095,3.7070038430258645,33.10866927367892,1.3540205708973445,67.70102854486723,89
B5,132,1.2911505193847985,4.190987281437364,28.03104613496869,1.9257156750803035,3.5353360543538344,36.70277980521643,1.341762460770013,67.08812303850064,88
B5,133,1.2677543242334763,4.197324088424281,28.55706609853141,1.9967191297217943,3.2253257774756094,32.48279085597631,1.3391975132314309,66.95987566157154,87
B5,134,1.2988686041721877,4.246162777107189,27.131728041690653,1.9443794951112476,3.9814503247232,30.802646025025215,1.328898961395504,66.4449480697752,86
B5,135,1.4203264430771725,4.18570953421545,26.32688184292814,2.033875749338657,3.36974037789982,33.44092669920352,1.3320122269204886,66.60061134602444,85
B5,136,1.4693990429931172,4.143474548442798,25.19202144256075,1.9424577272646593,3.3705725785472054,30.894199696529853,1.3223353171902046,66.11676585951022,84
B5,137,1.2407418701584179,4.19094962677535,27.813749097468648,1.8723506435783546,3.4790248612375314,31.24230955655503,1.312108800693079,65.60544003465395,83
B5,138,1.3339530972157774,4.220698157854008,26.381682266055016,1.8285021685872465,3.336180321046759,31.659291397132723,1.304413427341349,65.22067136706745,82
B5,139,1.3404794386283714,4.197210353400661,25.966632153890462,2.117079028763312,3.9189573642221744,33.267554798250515,1.3200310955375127,66.00155477687564,81
B5,140,1.5003398571634226,4.221626220196533,29.58138009484456,2.0462440415955316,3.417182977831395,31.61153854118517,1.2988478422597274,64.94239211298637,80
B5,141,1.2943594905988922,4.248151880670347,26.30602675500174,2.0610634569451896,3.354372432844497,34.09848062985906,1.30254101736836,65.127050868418,79
B5,142,1.300115860536706,4.297516720781777,25.166613282666596,1.8432252147391832,4.012088145996789,31.789534480412893,1.2870365986190366,64.35182993095184,78
B5,143,1.505397109277622,4.248690127160709,26.511192190173674,2.0443397434843726,3.740784797852475,32.02629060668848,1.285848291359001,64.29241456795005,77
B5,144,1.4866952156338638,4.176782452304862,28.12457365737413,1.991738749602405,3.4307673784482335,33.99082169382361,1.2883588376764097,64.41794188382049,76
B5,145,1.4834825990000828,4.254844685376289,29.02047693445401,1.9604151453423515,3.5059159452733137,34.26269766749336,1.2783413021411505,63.917065107057525,75
B5,146,1.277013246047132,4.158657713311717,28.914577609168056,1.9368451727840046,3.5460558755147353,34.38476341919527,1.2654316566259234,63.27158283129617,74
B5,147,1.5098901813308416,4.245992566761547,29.420710259800664,2.0071929027157163,4.192583482879772,35.9355635783888,1.262438000782824,63.121900039141195,73
B5,148,1.2783639147465697,4.0738892788124375,28.75108454512818,2.0440028353736595,3.1163520695557825,38.01261256370298,1.2483884438400619,62.4194221920031,72
B5,149,1.3725816164939837,4.188325498659597,22.56530437080587,2.048274586046812,3.544449039750463,34.13149809776687,1.2605094049734695,63.02547024867348,71
B5,150,1.2886308533697877,4.273299798934025,25.752069313415802,1.893602181105112,3.3054785819177623,34.88250023811129,1.2579681708384602,62.89840854192301,70
B5,151,1.5274118634619585,4.249710574803381,27.88438339225039,2.2087248147352017,3.5499154189414086,33.30443552549021,1.24178686910991,62.0893434554955,69
B5,152,1.355073955609465,4.205085548025687,26.361006481689227,2.0178263296114136,3.276032615337714,31.712816561604402,1.2476111633090028,62.38055816545014,68
B5,153,1.4881536661155221,4.176798008457741,25.30058811836251,2.039909679332402,3.3764975264270065,34.310001828162946,1.232946491720674,61.647324586033704,67
B5,154,1.2985757496544836,4.190123410262665,27.20124951220519,1.781445079957914,4.091478058640903,34.437203778699356,1.2309484898446303,61.547424492231514,66
B5,155,1.4807738869118157,4.167779711069328,26.366712685344133,2.019154467479257,2.8854240010346714,30.40709545040029,1.230397968555791,61.519898427789556,65
B5,156,1.466617319099544,4.222122940448059,28.80553187420085,2.0322875366309097,4.000300821960129,32.23815475731099,1.2206974724809823,61.03487362404911,64
B5,157,1.4451369926536635,4.198457854679846,27.041322067220953,2.008258280709946,3.499449514725168,31.646980232172822,1.2103077127124007,60.515385635620035,63
B5,158,1.416889351488937,4.099305479847808,28.00882067946287,2.198178475887537,3.338215255360988,33.11206852713746,1.2066209074172625,60.33104537086312,62
B5,159,1.3727815765558735,4.23126494780997,29.726962893737834,2.0745504401579917,3.497323239723054,35.131491879220235,1.2057237218343233,60.28618609171617,61
B5,160,1.3621614568617033,4.189752223840583,25.684098546956704,1.951714983766121,3.3489964352402044,35.739686567644455,1.2011707083939114,60.058535419695566,60
B5,161,1.408550074548378,4.197739628312881,25.367647129777957,2.1545962025808683,3.5628262865163824,32.3855008490787,1.1919067298058665,59.59533649029333,59
B5,162,1.402903717931635,4.193450166361464,26.854414021423857,2.0543622305157574,3.9596402663292856,34.42869013259663,1.190676398851544,59.5338199425772,58
B5,163,1.4511311421456103,4.153262578662889,27.014353189936948,1.956925645767651,3.6117215947519137,35.50369464587792,1.1859493502680734,59.29746751340367,57
B5,164,1.3860773050084958,4.269594455057458,27.55198512766618,2.003470783203581,3.5066573937951526,37.669763274759326,1.1860911178349478,59.30455589174739,56
B5,165,1.164825018319342,4.255896579062008,25.865586892535703,1.8739008762378893,3.450143491313631,32.636281366607264,1.1691864208876825,58.459321044384126,55
B5,166,1.3855437447025014,4.21259844491058,28.159509968716883,2.011307642717072,3.5687459035352376,31.75055483341033,1.1660408873524628,58.30204436762314,54
B5,167,1.4295946603549217,4.175313359166617,27.18802215250782,1.915175238524553,3.577873288627487,29.935584268463018,1.1641789279159291,58.20894639579646,53
B5,168,1.3172347468126255,4.138970787066574,24.63770162023925,2.0628368285489547,3.19105955519062,29.975417740114864,1.156900321368686,57.8450160684343,52
B5,169,1.397217555946325,4.183003609478438,28.396566832769473,1.9973056153733642,3.7858181724742326,31.64362837378515,1.1598368128632297,57.99184064316149,51
B5,170,1.4967956194594862,4.228176553619492,25.67836133695548,2.1398110937001724,3.6686576253040655,32.119506902845956,1.1419416882466935,57.097084412334674,50
B5,171,1.4941756315363308,4.178614073873375,26.469976284313102,1.994870720311203,3.812042976685159,37.21090170978178,1.1510513918710932,57.55256959355466,49
B5,172,1.4433296956231296,4.190837626951818,24.16912830051305,2.066510735921098,2.629357465774197,33.04754954159119,1.134170482973417,56.70852414867085,48
B5,173,1.432966319078997,4.035077797782369,27.860088945822973,2.031257188438669,3.3626778052600983,30.245143257981276,1.1325993613947416,56.62996806973708,47
B5,174,1.5265974214832065,4.138933385718802,27.725460959979102,1.8377837709055305,3.7841211819649976,31.902049796388727,1.1331590633812723,56.65795316906361,46
B5,175,1.6683972787432837,4.1529381736022195,25.85101074597412,2.026581021151633,3.6084221935219722,31.518536211005955,1.1166007046053734,55.83003523026867,45
B5,176,1.5061182012220302,4.215183968070525,24.688394017646154,2.1123306646842,3.326117621526952,31.413897617323904,1.1262063460801515,56.310317304007576,44
B5,177,1.4042168229645282,4.186547711575779,25.29726320720983,2.0048354094108696,3.968459611432309,35.40080712602841,1.1159587710799874,55.79793855399937,43
B5,178,1.2097535776933024,4.287997316844015,26.7528902444408,2.002193693628499,3.8449878336585908,32.489565764779364,1.1077723041013623,55.38861520506811,42
B5,179,1.1759901739844727,4.206619819941619,26.100568504084762,2.0709178844052487,3.3251589052675845,32.98267035058667,1.1075336381818566,55.37668190909283,41
B5,180,1.4825638750305854,4.20040662352336,28.52118736962373,1.8977082202272415,3.13569871181142,31.683838535240856,1.1005891332447766,55.02945666223883,40
B5,181,1.5922865487322462,4.129992021532156,27.584795171979316,2.0655863549462037,3.9522603285927143,33.43132540893029,1.0925908994500562,54.629544972502806,39
B5,182,1.4157819696384113,4.235559636430178,27.747688472624354,1.878092720557545,4.078397101783109,33.631342318974845,1.087456685388673,54.372834269433646,38
B5,183,1.3648820432273243,4.256737792566614,24.573292978479017,2.0191817324747365,3.6807638587912677,34.67480521817972,1.0875799613219805,54.37899806609903,37
B5,184,1.284623170886591,4.124856542940236,25.7701106482883,1.92299315594073,2.4848570272679167,31.92269728288081,1.0758400758042836,53.79200379021418,36
B5,185,1.457505665290112,4.154770806492212,29.83351174928917,2.0593886561352224,3.4180778305663484,35.599636610117244,1.072454615749279,53.622730787463944,35
B5,186,1.402153723802643,4.169121926000583,27.796010023609274,2.0375785488683102,3.2722408501726394,31.596156428812154,1.0763539913811357,53.817699569056785,34
B5,187,1.5085573826530434,4.202008574432361,27.726673128288702,1.8772379676523048,3.451874590650445,33.585906424502596,1.0716852276453805,53.58426138226903,33
B5,188,1.4744428437645296,4.157370038167508,27.118962534587236,2.0586262060644955,3.6615834249071635,34.67068256352417,1.0635129706965876,53.17564853482938,32
